535	25		
36.49	7.49	1310	18
57.06	9.51	1310	74
30.22	48.14	1310	84
5.15	-3.56	1310	89
34.59	-106.37	1310	77
57.12	-2.12	1310	74
16.45	-99.45	1310	58
5.36	-0.10	1310	22
28.56	-13.36	1310	23
8.59	38.48	1310	53
12.50	45.02	1310	98
-34.48	138.38	1310	88
30.23	-9.33	1310	19
56.18	12.51	1310	23
36.40	-4.30	1310	41
40.38	8.17	1310	71
35.11	-3.50	1310	40
41.55	8.48	1310	60
-37.01	174.47	1310	83
38.17	-0.34	1310	44
36.42	3.13	1310	44
36.11	37.14	1310	11
35.14	-101.42	1310	28
31.58	35.59	1310	39
52.18	4.46	1310	97
61.10	-149.59	1310	83
39.57	32.41	1310	100
51.11	4.28	1310	3
17.08	-61.47	1310	37
43.37	13.22	1310	71
29.38	35.01	1310	70
59.39	17.55	1310	42
15.18	38.55	1310	50
-25.14	-57.31	1310	39
23.58	32.47	1310	12
37.54	23.44	1310	51
33.46	-84.31	1310	24
12.30	-70.01	1310	41
24.26	54.28	1310	38
36.55	30.48	1310	66
26.16	50.38	1310	64
40.29	50.01	1310	5
39.11	-76.40	1310	47
10.48	-74.52	1310	71
-16.11	-52.30	1310	73
10.25	45.01	1310	30
41.18	2.05	1310	74
32.22	-64.42	1310	63
41.56	-72.41	1310	2
40.39	17.57	1310	72
44.49	20.19	1310	72
9.21	34.31	1310	71
32.06	20.16	1310	75
52.29	13.24	1310	60
48.27	-4.25	1310	82
-19.48	3.45	1310	7
33.49	35.29	1310	94
54.39	-6.14	1310	57
35.48	-101.22	1310	10
4.24	18.31	1310	99
13.04	-59.30	1310	98
60.17	5.13	1310	13
44.48	-68.50	1310	4
33.14	44.14	1310	47
45.40	9.24	1310	54
33.34	-86.45	1310	22
52.27	-1.45	1310	7
42.33	9.29	1310	94
45.48	-108.37	1310	17
43.28	-1.32	1310	74
13.21	-16.40	1310	31
-3.19	29.19	1310	98
13.55	100.36	1310	85
12.38	-8.02	1310	10
55.44	9.09	1310	2
44.32	11.18	1310	48
12.57	77.40	1310	50
-15.41	34.58	1310	59
27.13	56.22	1310	68
-27.25	153.05	1310	32
44.50	-0.43	1310	32
4.42	-74.09	1310	56
50.47	-1.51	1310	8
19.05	72.52	1310	5
67.16	14.22	1310	16
42.22	-71.00	1310	11
53.03	8.48	1310	37
41.08	16.47	1310	44
46.55	7.30	1310	5
51.31	-2.35	1310	35
50.54	4.29	1310	96
-15.52	-47.55	1310	19
47.35	7.32	1310	19
48.10	16.13	1310	30
47.27	19.15	1310	15
-34.49	-58.32	1310	32
42.55	-78.38	1310	3
44.30	26.06	1310	11
49.27	2.07	1310	61
-4.15	15.15	1310	25
39.15	9.04	1310	49
30.08	31.24	1310	65
23.11	113.16	1310	94
33.33	-7.40	1310	62
-11.54	22.45	1310	44
4.49	-52.22	1310	49
52.13	0.11	1310	66
-35.19	149.12	1310	9
10.36	-66.59	1310	53
22.39	88.27	1310	95
52.50	-1.19	1310	32
49.01	2.33	1310	62
43.33	6.57	1310	32
45.40	-0.19	1310	55
39.37	19.55	1310	77
50.52	7.09	1310	68
41.59	-87.54	1310	62
41.48	12.36	1310	83
9.34	-13.37	1310	61
41.25	-81.51	1310	56
3.26	-76.25	1310	97
42.31	8.48	1310	70
-28.02	145.37	1310	61
7.11	79.53	1310	17
40.04	-83.04	1310	52
33.22	-7.35	1310	67
48.07	7.22	1310	89
44.22	28.29	1310	18
45.40	-0.19	1310	49
6.21	2.23	1310	28
55.37	12.39	1310	25
-33.58	18.36	1310	10
37.28	15.04	1310	21
10.27	-75.31	1310	64
-26.25	146.14	1310	1
39.00	17.05	1310	4
12.12	-68.57	1310	73
39.09	-84.20	1310	43
39.03	-84.20	1310	46
51.24	-3.12	1310	9
29.11	-81.03	1310	95
23.46	90.23	1310	60
14.45	42.59	1310	81
32.50	-96.51	1310	86
33.25	36.31	1310	57
-6.53	39.12	1310	58
42.34	18.16	1310	48
-29.58	30.57	1310	82
38.51	-77.02	1310	24
28.34	77.07	1310	38
39.46	-104.53	1310	88
32.46	-96.24	1310	54
26.16	50.10	1310	26
47.16	5.05	1310	63
33.52	10.47	1310	37
14.45	-17.30	1310	22
4.01	9.43	1310	3
19.08	30.26	1310	83
25.16	51.34	1310	93
49.22	0.10	1310	85
-8.45	115.10	1310	11
51.08	13.46	1310	85
-12.25	130.52	1310	67
42.14	-83.32	1310	98
42.13	-83.21	1310	32
53.26	-6.15	1310	21
51.17	6.45	1310	15
25.15	55.20	1310	36
0.03	32.26	1310	27
45.32	4.18	1310	87
55.57	-3.22	1310	43
51.27	5.23	1310	21
31.48	-106.16	1310	88
52.50	-1.19	1310	90
48.19	6.04	1310	100
40.07	33.00	1310	70
40.09	82.40	1310	58
40.42	-74.10	1310	50
50.44	-3.25	1310	43
