4461	250		
5639	6909	1122	14
5652	6142	1122	88
5654	6101	1122	47
5659	6910	1122	12
5659	6920	1122	82
5661	6182	1122	96
5663	6830	1122	88
5669	6213	1122	13
5670	6425	1122	87
5671	6870	1122	41
5673	6132	1122	23
5682	6840	1122	45
5690	6891	1122	18
5694	6801	1122	9
5698	6265	1122	4
5698	6952	1122	53
5701	6184	1122	24
5701	6407	1122	19
5712	6154	1122	50
5716	6296	1122	38
5720	6438	1122	35
5722	6397	1122	65
5722	6873	1122	28
5730	6458	1122	8
5731	6893	1122	86
5736	6317	1122	82
5737	6064	1122	57
5738	6034	1122	30
5738	6267	1122	95
5740	5984	1122	62
5741	6206	1122	71
5741	6418	1122	41
5744	6368	1122	65
5744	6823	1122	33
5746	6783	1122	84
5748	6490	1122	80
5748	6965	1122	19
5749	6944	1122	59
5750	6227	1122	42
5756	6308	1122	27
5758	6733	1122	16
5761	6440	1122	9
5762	6187	1122	21
5763	6389	1122	48
5774	6127	1122	54
5776	6319	1122	77
5776	6774	1122	10
5777	6289	1122	78
5779	6026	1122	28
5780	6916	1122	44
5783	6168	1122	48
5784	6137	1122	56
5788	6744	1122	67
5789	6249	1122	100
5790	5996	1122	3
5797	6077	1122	97
5799	6482	1122	77
5799	6957	1122	98
5800	6472	1122	52
5802	6411	1122	77
5804	6836	1122	48
5805	6350	1122	56
5806	6563	1122	56
5808	6047	1122	15
5810	6229	1122	87
5813	6159	1122	18
5817	6311	1122	23
5818	6988	1122	47
5820	6472	1122	85
5822	6200	1122	69
5822	6432	1122	44
5822	6877	1122	11
5825	6594	1122	44
5827	6089	1122	8
5829	6726	1122	14
5833	6392	1122	99
5833	6635	1122	6
5838	6281	1122	59
5840	6948	1122	22
5841	6686	1122	48
5842	6665	1122	93
5844	6160	1122	10
5846	6807	1122	77
5847	6544	1122	2
5847	6999	1122	27
5848	6049	1122	32
5850	6251	1122	61
5851	6919	1122	11
5853	6413	1122	71
5855	6120	1122	58
5859	6272	1122	12
5860	6009	1122	13
5860	6484	1122	74
5861	6687	1122	15
5863	6869	1122	90
5864	6616	1122	99
5867	6090	1122	88
5867	7010	1122	43
5872	6909	1122	27
5873	6171	1122	24
5874	6151	1122	23
5876	6333	1122	5
5878	6768	1122	5
5879	6738	1122	42
5879	6970	1122	82
5884	6394	1122	94
5890	6253	1122	51
5890	6718	1122	78
5891	6000	1122	43
5892	6668	1122	29
5893	6880	1122	4
5895	6840	1122	13
5896	6122	1122	94
5897	6324	1122	87
5898	6304	1122	67
5900	6496	1122	99
5902	5971	1122	60
5902	6911	1122	36
5905	6365	1122	77
5905	6618	1122	3
5906	7042	1122	46
5908	6759	1122	69
5908	7002	1122	96
5909	6042	1122	71
5910	6264	1122	9
5911	6941	1122	39
5912	6456	1122	17
5913	6891	1122	53
5914	6163	1122	73
5917	6568	1122	42
5920	6022	1122	75
5928	6083	1122	63
5932	6225	1122	21
5939	6983	1122	29
5940	6275	1122	3
5940	6953	1122	23
5941	6245	1122	75
5944	6185	1122	59
5945	5922	1122	37
5945	6144	1122	3
5946	6367	1122	20
5947	7034	1122	16
5949	6296	1122	92
5949	6529	1122	38
5953	6195	1122	46
5956	6832	1122	23
5957	6114	1122	55
5959	6064	1122	76
5961	6479	1122	49
5961	6944	1122	51
5962	6923	1122	68
5963	6438	1122	50
5963	6671	1122	54
5964	6418	1122	33
5964	6651	1122	10
5965	7095	1122	6
5966	6610	1122	27
5968	7025	1122	27
5973	6894	1122	91
5975	6388	1122	12
5975	6398	1122	86
5977	5873	1122	99
5977	6803	1122	97
5978	6783	1122	35
5980	6742	1122	25
5981	6712	1122	77
5981	6945	1122	71
5982	6004	1122	5
5984	5964	1122	26
5984	7117	1122	12
5986	6844	1122	65
5986	7076	1122	66
5989	5833	1122	84
5990	6975	1122	58
5991	6247	1122	36
5997	5884	1122	15
5997	7036	1122	50
5998	6096	1122	43
6004	5965	1122	93
6009	6996	1122	27
6010	6289	1122	93
6011	6723	1122	77
6012	6926	1122	26
6015	6178	1122	74
6016	6147	1122	39
6017	6360	1122	74
6019	5854	1122	42
6019	6552	1122	65
6019	7007	1122	66
6020	6977	1122	21
6023	6906	1122	83
6024	6663	1122	30
6025	5935	1122	64
6026	6603	1122	55
6028	6107	1122	97
6029	6785	1122	54
6031	6047	1122	75
6031	6259	1122	22
6033	6229	1122	23
6034	6209	1122	100
6035	6168	1122	1
6036	7078	1122	75
6041	5805	1122	90
6041	6502	1122	44
6041	6735	1122	89
