318	100		
63	71	209	41
94	71	209	25
142	370	209	6
173	1276	209	28
205	1213	209	46
213	69	209	88
244	69	209	64
276	630	209	75
283	732	209	50
362	69	209	11
394	69	209	44
449	370	209	82
480	1276	209	32
512	1213	209	14
528	157	209	17
583	630	209	59
591	732	209	69
638	654	209	36
638	496	209	56
638	314	209	29
638	142	209	70
669	142	209	73
677	315	209	90
677	496	209	74
677	654	209	97
709	654	209	12
709	496	209	55
709	315	209	71
701	142	209	89
764	220	209	95
811	189	209	56
843	173	209	11
858	370	209	49
890	1276	209	66
921	1213	209	6
992	630	209	21
1000	732	209	65
1197	1276	209	51
1228	1213	209	100
1276	205	209	78
1299	630	209	6
1307	732	209	31
1362	654	209	4
1362	496	209	59
1362	291	209	35
1425	654	209	13
1425	496	209	50
1425	291	209	24
1417	173	209	6
1488	291	209	52
1488	496	209	49
1488	654	209	52
1551	654	209	28
1551	496	209	25
1551	291	209	93
1614	291	209	91
1614	496	209	51
1614	654	209	33
1732	189	209	50
1811	1276	209	56
1843	1213	209	37
1913	630	209	48
1921	732	209	73
2087	370	209	43
2118	1276	209	55
2150	1213	209	11
2189	205	209	65
2220	189	209	71
2220	630	209	30
2228	732	209	88
2244	142	209	96
2276	315	209	10
2276	496	209	57
2276	654	209	34
2315	654	209	86
2315	496	209	54
2315	315	209	5
2331	142	209	38
2346	315	209	98
2346	496	209	30
2346	654	209	46
2362	142	209	88
2402	157	209	61
2402	220	209	5
2480	142	209	32
2496	370	209	87
2528	1276	209	37
2559	1213	209	75
2630	630	209	63
2638	732	209	54
2756	69	209	65
2787	69	209	61
2803	370	209	90
2835	1276	209	96
2866	1213	209	84
2906	69	209	96
2937	69	209	93
2937	630	209	86
2945	732	209	97
3016	1276	209	80
3055	69	209	85
3087	69	209	91
606	220	209	19
1165	370	209	18
1780	370	209	32
63	1402	209	81
94	1402	209	83
142	1701	209	55
173	2607	209	19
205	2544	209	67
213	1400	209	32
244	1400	209	85
276	1961	209	34
283	2063	209	2
362	1400	209	87
394	1400	209	90
449	1701	209	36
480	2607	209	88
512	2544	209	13
528	1488	209	20
583	1961	209	46
591	2063	209	24
638	1985	209	76
638	1827	209	27
638	1645	209	34
638	1473	209	41
669	1473	209	92
677	1646	209	95
677	1827	209	40
677	1985	209	97
709	1985	209	34
709	1827	209	71
709	1646	209	78
701	1473	209	82
764	1551	209	49
811	1520	209	52
843	1504	209	47
858	1701	209	7
890	2607	209	64
921	2544	209	33
992	1961	209	6
1000	2063	209	50
1197	2607	209	72
1228	2544	209	46
1276	1536	209	60
1299	1961	209	13
1307	2063	209	36
1362	1985	209	28
1362	1827	209	78
1362	1622	209	29
1425	1985	209	52
1425	1827	209	54
1425	1622	209	7
1417	1504	209	2
1488	1622	209	74
1488	1827	209	100
