2392	500		
1639	2156	305	76
1875	2925	305	70
2150	2925	305	44
2425	2925	305	66
2525	2675	305	47
2525	2575	305	4
2525	2375	305	80
2525	2275	305	63
2525	2175	305	24
2786	2148	305	2
2786	2249	305	66
2786	2352	305	14
2785	2451	305	5
2785	2552	305	91
2787	2651	305	11
2925	2925	305	56
3198	2925	305	33
3475	2925	305	39
3725	2925	305	98
3675	2675	305	34
3675	2575	305	15
3675	2375	305	71
3675	2275	305	16
3675	2175	305	51
4189	2156	305	82
4190	2256	305	54
4190	2355	305	65
4189	2456	305	3
4189	2556	305	91
4190	2656	305	31
4275	2975	305	9
4425	2925	305	77
4700	2925	305	78
4975	2925	305	50
5075	2675	305	76
5075	2575	305	42
5075	2375	305	88
5075	2275	305	43
5075	2175	305	57
5336	2148	305	62
5336	2249	305	60
5336	2352	305	55
5335	2451	305	35
5335	2552	305	27
5337	2651	305	36
5475	2925	305	78
5748	2925	305	19
6025	2925	305	75
6275	2925	305	14
6225	2675	305	65
6225	2575	305	94
6225	2375	305	52
6225	2275	305	11
6225	2175	305	52
6739	2156	305	35
6740	2256	305	27
6740	2355	305	16
6739	2456	305	57
6739	2556	305	43
6740	2656	305	72
6825	2975	305	72
6975	2925	305	22
7250	2925	305	43
7525	2925	305	46
7625	2675	305	11
7625	2575	305	37
7625	2375	305	5
7625	2275	305	56
7625	2175	305	90
7886	2148	305	86
7886	2249	305	73
7886	2352	305	27
7885	2451	305	44
7885	2552	305	54
7887	2651	305	87
8025	2925	305	27
8298	2925	305	56
8575	2925	305	22
8825	2925	305	93
8775	2675	305	39
8775	2575	305	8
8775	2375	305	23
8775	2275	305	19
8775	2175	305	14
9289	2156	305	75
9290	2256	305	20
9290	2355	305	26
9289	2456	305	63
9289	2556	305	40
9290	2656	305	42
9375	2975	305	90
9525	2925	305	43
9800	2925	305	25
10075	2925	305	37
10175	2675	305	98
10175	2575	305	18
10175	2375	305	31
10175	2275	305	51
10175	2175	305	13
10436	2148	305	3
10436	2249	305	40
10436	2352	305	37
10435	2451	305	14
10435	2552	305	25
10437	2651	305	33
10575	2925	305	66
10848	2925	305	2
11125	2925	305	53
11325	2175	305	39
11325	2275	305	47
11325	2375	305	99
11325	2575	305	10
11325	2675	305	83
11375	2925	305	26
11375	3125	305	40
11400	3225	305	26
11400	3325	305	73
11400	3475	305	42
11400	3625	305	27
11300	3825	305	30
11125	3825	305	81
11125	3925	305	61
11025	3975	305	13
10925	3975	305	17
10925	3875	305	33
10550	3925	305	67
10550	3725	305	33
10550	3325	305	3
10100	3325	305	13
10100	3725	305	29
10100	3925	305	98
9725	3875	305	58
9725	3975	305	42
9625	3975	305	74
9550	3875	305	83
9425	3875	305	42
9275	3900	305	21
9250	3700	305	26
9250	3575	305	10
9250	3475	305	3
9250	3375	305	90
9250	3275	305	49
8825	3125	305	33
8850	3225	305	30
8850	3325	305	26
8850	3475	305	98
8850	3625	305	37
8750	3825	305	55
8575	3825	305	47
8575	3925	305	17
8475	3975	305	5
8375	3875	305	42
8375	3975	305	83
8400	4125	305	58
8300	4175	305	71
8400	4275	305	3
8500	4175	305	5
8675	4325	305	96
8775	4425	305	33
8825	4325	305	78
9275	4275	305	52
9375	4275	305	47
9325	4375	305	36
9400	4450	305	36
9400	4550	305	11
9325	4500	305	45
9215	4560	305	78
9215	4710	305	52
9375	4775	305	15
9215	4860	305	73
9215	5010	305	82
9215	5160	305	24
9215	5310	305	20
9215	5460	305	21
9215	5610	305	51
9475	5675	305	93
9475	5525	305	64
9475	5425	305	94
9475	5275	305	6
9475	5025	305	85
9575	5075	305	51
9725	5075	305	75
9675	4975	305	47
9575	4925	305	43
9525	4775	305	88
9600	4675	305	80
9625	4775	305	24
9775	4775	305	54
9975	4600	305	64
9875	4600	305	17
9800	4525	305	17
9700	4525	305	97
9700	4425	305	11
9800	4425	305	5
9800	4325	305	78
9700	4275	305	79
9600	4175	305	71
9700	4125	305	96
9800	4175	305	70
9875	4275	305	41
9975	4275	305	32
10075	4175	305	72
10275	4175	305	50
10375	4175	305	61
10575	4175	305	74
10675	4275	305	76
10775	4275	305	63
10850	4325	305	15
10850	4425	305	44
10850	4525	305	92
10775	4575	305	88
10675	4575	305	48
10875	4775	305	2
11025	4775	305	78
11175	4725	305	17
11050	4675	305	98
10950	4500	305	37
10950	4400	305	98
10950	4275	305	78
10850	4175	305	26
10950	4125	305	95
11050	4175	305	5
11225	4325	305	60
11375	4325	305	31
11325	4425	305	38
11325	4575	305	42
11325	4675	305	53
11325	4775	305	89
11325	4925	305	23
11450	4925	305	73
11450	5075	305	98
11422	5204	305	72
11425	5325	305	39
11325	5275	305	73
11325	5375	305	14
11175	5375	305	31
11175	5275	305	92
11125	5175	305	90
11100	5025	305	30
10975	4975	305	80
10925	5075	305	32
10950	5175	305	99
10900	5275	305	41
10900	5375	305	29
10800	5175	305	9
10525	5175	305	40
10325	5175	305	54
10325	5025	305	32
10425	5075	305	32
10475	4975	305	79
10325	4875	305	55
10175	4975	305	58
10225	5075	305	7
10125	5175	305	3
9975	5175	305	32
10050	5250	305	75
10050	5350	305	38
10025	5450	305	53
10175	5450	305	70
10325	5450	305	7
10475	5450	305	14
10575	5450	305	50
10675	5450	305	37
10525	6025	305	50
10525	6125	305	6
10675	6125	305	93
10825	6025	305	45
11025	6050	305	43
11224	5908	305	60
11400	5975	305	87
11400	6375	305	95
11400	6575	305	68
11175	6575	305	31
11025	6450	305	60
10975	6675	305	26
11075	6775	305	92
10975	6875	305	74
11175	6975	305	74
11375	6975	305	49
11325	7075	305	100
11400	7150	305	24
11125	7150	305	48
10975	7150	305	50
10875	7325	305	59
10925	7425	305	38
11075	7425	305	70
11175	7475	305	42
11075	7575	305	16
11175	7625	305	35
11175	7725	305	17
11025	7725	305	97
11025	7825	305	16
11175	7825	305	25
11325	7875	305	38
11425	7925	305	71
11425	8075	305	32
11325	8075	305	74
11275	8175	305	39
11425	8225	305	63
11425	8375	305	56
11275	8325	305	23
11175	8325	305	45
11075	8225	305	9
10975	8225	305	35
10925	7975	305	67
10775	7825	305	22
10825	7600	305	60
10725	7575	305	80
10775	7425	305	42
10675	7425	305	21
10525	7425	305	65
10525	7575	305	7
10450	7750	305	63
10300	7750	305	5
10425	7875	305	9
10525	7925	305	56
10575	7825	305	58
10625	7975	305	85
10725	7975	305	16
10725	8075	305	35
10625	8125	305	30
10525	8075	305	8
10425	8025	305	28
10425	8125	305	79
10250	8225	305	36
10150	8225	305	84
10225	8125	305	11
10275	7975	305	2
10125	7975	305	82
10000	7875	305	100
10000	7775	305	50
9825	7825	305	27
9625	7725	305	35
9475	7725	305	86
9425	7625	305	72
9575	7625	305	7
9625	7475	305	39
9725	7575	305	93
