724	75		
605.61	796.60	592	96
681.80	1025.20	592	44
605.61	1152.21	592	5
605.61	1253.81	592	53
656.41	1736.41	592	72
808.81	2041.19	592	43
726.25	1825.29	592	90
758.01	1863.40	592	45
783.40	1736.41	592	81
808.81	1736.41	592	46
758.01	1101.41	592	46
758.01	796.60	592	100
758.01	821.99	592	46
872.30	733.11	592	56
885.00	2066.60	592	7
872.30	1787.21	592	14
935.80	1965.00	592	22
910.39	707.70	592	64
935.80	1812.60	592	72
935.80	1761.80	592	58
935.80	1177.60	592	98
986.60	1380.80	592	82
1011.99	898.20	592	98
986.60	1203.01	592	16
986.60	1152.21	592	9
986.60	821.99	592	35
1011.99	796.60	592	3
986.60	923.59	592	55
1062.79	1126.80	592	93
1113.59	1431.60	592	47
1139.00	1482.40	592	14
1189.80	949.00	592	41
1189.80	1253.81	592	53
1240.61	1507.79	592	18
1291.41	1355.39	592	56
1266.00	1253.81	592	89
1189.80	1101.41	592	27
1189.80	1380.80	592	62
1113.59	1152.21	592	32
1113.59	821.99	592	27
1189.80	707.70	592	22
1151.70	733.11	592	20
1113.59	923.59	592	19
1113.59	1101.41	592	85
1113.59	1228.40	592	80
1113.59	949.00	592	51
1113.59	1406.19	592	32
1139.00	860.10	592	89
1189.80	733.11	592	54
1240.61	1711.00	592	99
1266.00	1736.41	592	23
1291.41	1863.40	592	43
1278.69	2047.56	592	73
1285.06	2053.91	592	2
1291.41	2041.19	592	51
1329.49	1958.65	592	35
1291.41	1965.00	592	81
1323.14	1952.30	592	41
1316.80	1787.21	592	31
1342.21	1863.40	592	92
1329.49	1945.96	592	56
1335.86	1952.30	592	58
1164.39	2244.39	592	6
1164.39	2091.99	592	26
1189.80	1584.00	592	9
1215.20	1711.00	592	17
1164.39	1634.80	592	21
1164.39	1787.21	592	25
1189.80	1863.40	592	41
1189.80	2244.39	592	93
1266.00	2168.20	592	52
1278.69	2060.25	592	99
1272.34	2053.91	592	67
1240.61	2041.19	592	22
1227.89	1958.65	592	58
1234.26	1952.30	592	44
1240.61	1965.00	592	48
1291.41	1609.39	592	72
1291.41	1076.00	592	70
1266.00	707.70	592	28
1189.80	847.40	592	58
1139.00	1533.20	592	97
1113.59	2028.50	592	87
1088.20	2244.39	592	14
1088.20	2079.30	592	27
999.30	2180.90	592	33
1011.99	1736.41	592	97
1062.79	1685.61	592	92
