1304	100		
15440	8888	815	80
15440	9328	815	73
15440	9768	815	2
15440	11264	815	29
15440	13288	815	30
15440	14058	815	36
15536	8228	815	77
15616	8228	815	20
15824	8228	815	23
16048	8228	815	68
16176	8228	815	56
16384	8228	815	29
16512	8228	815	57
16624	8228	815	84
16704	8228	815	98
16784	8228	815	56
16880	8228	815	45
17024	8228	815	76
17312	8228	815	28
17440	8228	815	7
17600	8228	815	38
17872	8228	815	18
17936	4400	815	6
6320	10626	815	96
6320	12012	815	25
6432	9680	815	34
6480	4180	815	15
6480	4796	815	49
6480	5544	815	33
6480	6732	815	77
1232	5918	815	7
1232	7304	815	55
1232	12012	815	87
1232	14432	815	9
1456	5588	815	96
1520	4730	815	36
4272	11154	815	18
4272	11858	815	53
4304	10296	815	49
4416	10296	815	42
4496	10296	815	78
4528	5544	815	81
4528	7040	815	50
4592	10296	815	8
4704	10296	815	44
4784	10296	815	37
4880	10296	815	88
4944	10296	815	2
5120	10296	815	41
5200	10296	815	92
5360	10296	815	48
5504	10296	815	54
5616	10296	815	73
5648	7942	815	90
5648	9020	815	92
5680	6952	815	39
5808	6952	815	94
5952	6952	815	53
6096	6952	815	77
6160	6952	815	12
6240	6952	815	65
5648	14322	815	17
6288	4180	815	40
6288	4796	815	9
6288	5544	815	89
6288	8052	815	53
6688	9020	815	97
6800	9020	815	13
6912	9020	815	24
7072	9020	815	64
7120	5280	815	73
7120	6732	815	15
7120	7172	815	40
7120	7942	815	37
18432	4422	815	93
18720	4422	815	43
18912	4422	815	57
19040	4422	815	74
14128	5610	815	63
14128	7480	815	7
14128	8888	815	33
14128	9328	815	55
14320	9548	815	63
14464	9548	815	90
14608	9548	815	38
14672	9548	815	100
14736	9548	815	41
14800	9548	815	100
14896	9548	815	20
15024	9548	815	37
15280	9768	815	88
15280	11264	815	82
15280	13288	815	43
15280	14058	815	75
3504	9240	815	53
3504	10142	815	18
3504	12012	815	9
3648	9020	815	84
3760	9020	815	70
3872	9020	815	88
4096	9020	815	2
4304	9020	815	77
4784	9020	815	5
4880	9020	815	15
4960	9020	815	97
5136	9020	815	44
5216	9020	815	81
5344	9020	815	97
5776	9020	815	25
5808	4488	815	92
5808	5544	815	21
5808	8052	815	40
784	4400	815	55
784	5500	815	29
816	6776	815	40
912	6776	815	33
1056	7524	815	82
1104	12012	815	71
1104	14432	815	10
9104	10472	815	2
9104	11704	815	32
9104	12540	815	5
9104	13508	815	7
9104	14058	815	64
9216	9548	815	76
9296	9548	815	8
9456	9548	815	68
9568	9548	815	44
9664	9548	815	50
9776	9548	815	37
9840	9548	815	91
9904	9548	815	33
10080	9548	815	53
10336	9548	815	38
10448	9548	815	99
10544	9548	815	26
10640	9548	815	46
10768	9548	815	72
10864	9548	815	100
10960	9548	815	17
11088	9548	815	65
11168	9548	815	66
11344	9548	815	84
11568	9548	815	12
11696	9548	815	6
11792	9548	815	44
11824	5324	815	25
11824	6512	815	39
11824	7172	815	48
11824	7612	815	11
11824	8492	815	13
10768	11484	815	37
10768	12540	815	55
10768	13068	815	8
10768	13970	815	62
11024	8932	815	55
11088	8932	815	91
11184	8932	815	13
11280	8932	815	6
11584	8932	815	95
11760	5324	815	26
11760	6512	815	4
11760	7172	815	9
11760	7612	815	44
11760	8382	815	90
10064	11704	815	70
10064	12540	815	75
10064	13068	815	55
10064	13508	815	97
10064	14190	815	22
10128	11484	815	81
10192	11484	815	91
10336	11484	815	9
10448	11484	815	17
10640	11484	815	18
10864	11484	815	96
10960	11484	815	25
11024	11484	815	19
11088	5324	815	76
11088	6842	815	34
9072	8976	815	80
10480	8492	815	30
10544	8492	815	42
10640	8492	815	28
10736	8492	815	98
11216	8492	815	76
11280	8492	815	4
11408	8492	815	38
11536	8492	815	12
11936	8492	815	94
12064	8492	815	87
12112	5104	815	18
12112	5764	815	91
12112	6512	815	55
12112	7172	815	30
12112	7612	815	70
8688	11594	815	80
8688	12540	815	58
8688	13508	815	62
8688	14058	815	99
8720	10956	815	60
8800	10956	815	78
8944	10956	815	20
9488	10956	815	78
9712	10956	815	22
9904	10956	815	57
9968	10956	815	14
10112	10956	815	21
10192	10956	815	80
10544	10956	815	95
10640	10956	815	94
11600	10956	815	5
11728	10956	815	26
11968	10956	815	21
12048	9284	815	95
12048	10362	815	45
12192	10736	815	73
12288	10736	815	37
12368	10736	815	31
12400	4796	815	74
12400	5874	815	87
12400	6512	815	73
12400	7172	815	6
12400	7612	815	44
12400	8272	815	11
8528	10362	815	50
8528	11594	815	37
8528	12540	815	29
8528	13508	815	35
8528	14058	815	29
8560	9988	815	84
8720	9988	815	58
8800	9988	815	19
12336	4796	815	18
12336	6512	815	32
12336	7172	815	14
12336	7612	815	10
12336	8272	815	39
8464	10516	815	42
8464	11594	815	76
8464	12540	815	61
8560	5170	815	36
8560	6732	815	58
8560	7282	815	69
8560	7832	815	50
8560	8866	815	72
7216	9350	815	5
7216	9988	815	36
7216	10516	815	34
7216	11374	815	41
7216	12430	815	92
7216	14432	815	25
7408	8932	815	85
7504	8932	815	82
7568	8932	815	75
7664	8932	815	65
7728	8932	815	29
7760	4906	815	22
7760	5544	815	60
7760	6732	815	15
7760	7172	815	95
7760	7722	815	88
12560	10516	815	49
12560	11264	815	53
12560	11814	815	54
12560	13288	815	31
12560	14058	815	12
12640	9768	815	56
12752	9768	815	33
12848	9768	815	16
13056	9768	815	19
13152	9768	815	96
13232	9768	815	97
13328	9768	815	50
13392	9768	815	76
13584	9768	815	91
13696	9768	815	15
13808	9768	815	53
14032	9768	815	98
13680	8888	815	95
13680	9328	815	51
13680	10516	815	80
13680	11264	815	68
13680	11814	815	83
13680	13288	815	73
13680	14058	815	12
13712	7480	815	77
13808	7480	815	98
14064	7480	815	30
14320	7480	815	16
14448	7480	815	45
14512	7480	815	8
14608	7480	815	39
14672	7480	815	89
14736	7480	815	99
14800	7480	815	39
14896	7480	815	46
15024	7480	815	91
15408	7480	815	32
15536	7480	815	90
15616	7480	815	7
15824	7480	815	27
16048	7480	815	78
16176	7480	815	15
16384	7480	815	28
16512	7480	815	41
16672	7480	815	64
16768	7480	815	16
17072	7480	815	50
17168	7480	815	55
17312	7480	815	67
17440	7480	815	57
17536	7480	815	1
18128	7480	815	20
17712	10626	815	24
17712	14058	815	25
17968	8448	815	42
18112	8448	815	26
12784	10406	815	50
12784	11264	815	89
12784	11814	815	51
12784	13288	815	23
12784	14058	815	25
14192	9988	815	94
14896	4906	815	61
14896	5874	815	84
14896	8888	815	67
13712	5390	815	14
4208	4290	815	38
4208	7040	815	88
4208	8052	815	14
4592	11264	815	4
4704	11264	815	27
4784	11264	815	56
5792	11264	815	55
5968	11264	815	39
6080	11264	815	44
6224	11264	815	11
6528	11264	815	51
6608	11264	815	93
6800	11264	815	17
6912	11264	815	18
6992	11264	815	2
7056	11264	815	20
7136	11264	815	20
7376	11264	815	1
7440	11264	815	47
7568	11264	815	65
7712	11264	815	92
7792	11264	815	52
7856	11264	815	18
7920	11264	815	72
8000	11264	815	57
8112	11264	815	63
8272	11264	815	100
8368	11264	815	15
8400	12540	815	22
8400	14058	815	69
10480	4796	815	55
10544	5104	815	22
10640	5104	815	49
10752	5104	815	74
10832	5104	815	5
10912	5104	815	84
11008	5104	815	18
11200	5104	815	80
11280	5104	815	69
11408	5104	815	54
12304	11814	815	32
12304	13288	815	4
12304	14058	815	4
12656	4906	815	2
12656	5874	815	37
12656	7172	815	20
12656	7612	815	22
12656	8272	815	70
12656	8888	815	86
14864	11264	815	22
14864	13288	815	88
14864	14058	815	56
15024	4906	815	64
15024	5874	815	54
15024	8888	815	56
4592	7612	815	88
4656	7612	815	44
4768	7612	815	70
4880	7612	815	30
4976	7612	815	22
5056	7612	815	33
5488	7612	815	62
5952	7612	815	16
6096	7612	815	95
6160	7612	815	16
6560	7612	815	59
7664	7612	815	29
7792	9350	815	70
7792	9988	815	90
7792	10516	815	16
7792	12430	815	71
7792	14168	815	46
16496	4906	815	74
16496	9922	815	80
16624	10736	815	57
16704	10736	815	100
16784	10736	815	29
16880	10736	815	59
16944	10736	815	80
17008	10736	815	16
17104	10736	815	28
17296	10736	815	62
17424	10736	815	72
17616	10736	815	24
17952	10736	815	13
18080	10736	815	47
18208	10736	815	97
18368	10736	815	4
18416	11176	815	6
18416	14168	815	14
1264	4620	815	53
16400	4906	815	99
17904	14058	815	38
3984	4180	815	38
3984	7150	815	10
3984	10076	815	51
8272	12540	815	83
8272	14058	815	2
16336	10296	815	88
16336	11264	815	87
16336	13288	815	39
16976	5126	815	39
1008	4840	815	10
5808	9768	815	96
5808	12320	815	72
5808	14322	815	60
5936	4488	815	97
5936	5544	815	38
4432	11858	815	27
4656	4180	815	26
4656	5544	815	82
4656	7040	815	82
4656	8162	815	31
16848	13288	815	48
17296	11484	815	58
17424	11484	815	19
18208	11484	815	61
18384	7700	815	2
18384	8668	815	90
8240	10516	815	70
8400	9460	815	20
8432	5170	815	76
8432	6732	815	12
8432	7282	815	43
8432	7832	815	85
1584	12012	815	34
1584	13992	815	32
1584	14432	815	24
1616	6556	815	2
1680	5214	815	80
2576	4290	815	27
2576	5170	815	38
2672	9768	815	3
2672	10296	815	77
2672	12012	815	99
2672	13772	815	51
2672	14212	815	76
17008	13288	815	40
880	5390	815	47
880	12012	815	6
1104	5060	815	22
5520	12210	815	42
5520	14322	815	65
5680	4796	815	54
5680	5544	815	54
3888	7150	815	24
3888	8052	815	72
16592	13288	815	21
18096	9768	815	31
8016	10516	815	71
8016	12430	815	89
8016	14058	815	73
8144	5170	815	40
8144	6732	815	43
8144	7172	815	70
8144	7832	815	52
8144	8866	815	10
16784	5236	815	57
16784	13288	815	91
17072	5016	815	27
17168	5016	815	28
17312	5016	815	25
17440	5016	815	17
17536	5016	815	37
17664	5016	815	77
17776	5016	815	99
784	12012	815	24
1104	5808	815	99
7728	10516	815	15
7728	12430	815	38
7728	14168	815	67
7920	4906	815	92
7920	5544	815	46
7920	6732	815	36
7920	7172	815	86
7920	7832	815	82
7920	8602	815	26
7920	9350	815	46
5232	12430	815	8
5232	14322	815	30
5520	4796	815	80
5520	5544	815	6
5520	6732	815	82
3856	12012	815	51
4720	11858	815	32
4976	5544	815	31
4976	7040	815	96
4976	8162	815	63
18496	7700	815	48
7376	9878	815	67
7376	10516	815	76
7376	12430	815	26
7376	14300	815	85
7504	4796	815	61
7504	5390	815	60
7504	6732	815	49
7504	7172	815	16
1808	12012	815	51
1808	13882	815	35
1808	14432	815	81
1840	10296	815	84
1920	10296	815	64
1968	5170	815	30
12528	5874	815	93
12528	6512	815	4
12528	7172	815	72
12528	7612	815	41
12528	8272	815	98
12752	8888	815	5
12848	11264	815	5
12848	11814	815	32
12848	13288	815	81
12848	14058	815	18
13056	8888	815	49
13136	8888	815	90
13328	8888	815	37
13392	8888	815	96
13456	8888	815	31
13584	8888	815	64
13808	8888	815	88
14064	8888	815	97
14320	8888	815	55
14448	8888	815	45
14512	8888	815	77
14608	8888	815	20
14672	8888	815	15
14736	8888	815	10
14800	8888	815	29
15536	8888	815	14
15616	8888	815	76
15824	8888	815	53
16048	8888	815	40
16176	8888	815	58
16304	8888	815	86
17088	9988	815	43
17296	9988	815	73
17456	9988	815	57
1680	12012	815	98
1776	6864	815	75
1808	4840	815	36
5936	12320	815	26
5936	14322	815	40
6160	4180	815	91
6160	4796	815	83
6160	5544	815	50
6160	9240	815	34
6160	9988	815	11
18512	8668	815	8
18512	9768	815	69
18512	10428	815	80
10320	5170	815	86
11280	5852	815	68
11408	5852	815	4
11552	5852	815	80
11600	12540	815	58
11600	13068	815	81
11600	13838	815	11
4880	14432	815	75
4944	14432	815	40
5040	14432	815	5
5120	14432	815	92
5392	14432	815	15
6064	14432	815	92
6160	14432	815	24
6224	9988	815	80
6224	12012	815	35
6256	9460	815	20
6384	4180	815	89
6384	4796	815	51
6384	5544	815	61
6384	6732	815	8
6384	7172	815	47
1936	12012	815	43
1936	13882	815	75
1936	14432	815	63
2064	5720	815	89
6672	4796	815	96
6672	5544	815	65
6672	6732	815	32
6896	12540	815	69
6992	12540	815	39
7056	12540	815	50
7136	12540	815	43
7440	12540	815	17
7568	12540	815	32
7856	12540	815	92
7920	12540	815	31
8128	12540	815	76
8800	12540	815	69
8880	12540	815	19
8944	12540	815	7
9216	12540	815	26
9296	12540	815	67
9488	12540	815	26
9552	12540	815	46
9632	12540	815	14
9712	12540	815	92
9776	12540	815	62
9936	12540	815	51
10128	12540	815	82
10192	12540	815	44
10336	12540	815	5
10448	12540	815	10
10544	12540	815	44
10864	12540	815	51
10960	12540	815	15
11024	12540	815	43
11168	12540	815	57
11280	12540	815	37
11376	12540	815	67
11440	12540	815	89
11728	12540	815	72
11808	12540	815	41
11952	12540	815	8
11984	6512	815	14
11984	7172	815	3
11984	7612	815	32
11984	9284	815	59
11984	11704	815	65
12080	12540	815	87
12224	12540	815	92
12464	9438	815	39
8784	11594	815	36
8784	13508	815	70
8784	14058	815	55
8848	9460	815	88
8976	5170	815	74
8976	6732	815	21
8976	7282	815	38
8976	7832	815	86
8976	8976	815	14
3280	4180	815	20
3280	5170	815	48
3280	7040	815	84
3280	7832	815	22
3344	8052	815	77
3408	8052	815	75
3536	8052	815	23
3648	8052	815	48
4400	8052	815	16
4768	8052	815	30
4880	8052	815	85
5040	8052	815	63
7568	10516	815	3
7568	14168	815	46
10544	13068	815	90
10544	13508	815	95
10544	14190	815	7
10640	7612	815	3
7824	4906	815	12
7824	5544	815	40
7824	6732	815	49
7824	7172	815	30
7920	10516	815	98
7920	14058	815	29
10608	14190	815	41
10864	13728	815	60
10960	13728	815	82
11024	13728	815	73
11168	13728	815	34
11280	13728	815	44
11376	13728	815	26
11440	13728	815	65
11776	13728	815	56
