318	40		
63	71	522	41
94	71	522	25
142	370	522	6
173	1276	522	28
205	1213	522	46
213	69	522	88
244	69	522	64
276	630	522	75
283	732	522	50
362	69	522	11
394	69	522	44
449	370	522	82
480	1276	522	32
512	1213	522	14
528	157	522	17
583	630	522	59
591	732	522	69
638	654	522	36
638	496	522	56
638	314	522	29
638	142	522	70
669	142	522	73
677	315	522	90
677	496	522	74
677	654	522	97
709	654	522	12
709	496	522	55
709	315	522	71
701	142	522	89
764	220	522	95
811	189	522	56
843	173	522	11
858	370	522	49
890	1276	522	66
921	1213	522	6
992	630	522	21
1000	732	522	65
1197	1276	522	51
1228	1213	522	100
1276	205	522	78
1299	630	522	6
1307	732	522	31
1362	654	522	4
1362	496	522	59
1362	291	522	35
1425	654	522	13
1425	496	522	50
1425	291	522	24
1417	173	522	6
1488	291	522	52
1488	496	522	49
1488	654	522	52
1551	654	522	28
1551	496	522	25
1551	291	522	93
1614	291	522	91
1614	496	522	51
1614	654	522	33
1732	189	522	50
1811	1276	522	56
1843	1213	522	37
1913	630	522	48
1921	732	522	73
2087	370	522	43
2118	1276	522	55
2150	1213	522	11
2189	205	522	65
2220	189	522	71
2220	630	522	30
2228	732	522	88
2244	142	522	96
2276	315	522	10
2276	496	522	57
2276	654	522	34
2315	654	522	86
2315	496	522	54
2315	315	522	5
2331	142	522	38
2346	315	522	98
2346	496	522	30
2346	654	522	46
2362	142	522	88
2402	157	522	61
2402	220	522	5
2480	142	522	32
2496	370	522	87
2528	1276	522	37
2559	1213	522	75
2630	630	522	63
2638	732	522	54
2756	69	522	65
2787	69	522	61
2803	370	522	90
2835	1276	522	96
2866	1213	522	84
2906	69	522	96
2937	69	522	93
2937	630	522	86
2945	732	522	97
3016	1276	522	80
3055	69	522	85
3087	69	522	91
606	220	522	19
1165	370	522	18
1780	370	522	32
63	1402	522	81
94	1402	522	83
142	1701	522	55
173	2607	522	19
205	2544	522	67
213	1400	522	32
244	1400	522	85
276	1961	522	34
283	2063	522	2
362	1400	522	87
394	1400	522	90
449	1701	522	36
480	2607	522	88
512	2544	522	13
528	1488	522	20
583	1961	522	46
591	2063	522	24
638	1985	522	76
638	1827	522	27
638	1645	522	34
638	1473	522	41
669	1473	522	92
677	1646	522	95
677	1827	522	40
677	1985	522	97
709	1985	522	34
709	1827	522	71
709	1646	522	78
701	1473	522	82
764	1551	522	49
811	1520	522	52
843	1504	522	47
858	1701	522	7
890	2607	522	64
921	2544	522	33
992	1961	522	6
1000	2063	522	50
1197	2607	522	72
1228	2544	522	46
1276	1536	522	60
1299	1961	522	13
1307	2063	522	36
1362	1985	522	28
1362	1827	522	78
1362	1622	522	29
1425	1985	522	52
1425	1827	522	54
1425	1622	522	7
1417	1504	522	2
1488	1622	522	74
1488	1827	522	100
1488	1985	522	1
1551	1985	522	48
1551	1827	522	41
1551	1622	522	69
1614	1622	522	7
1614	1827	522	76
1614	1985	522	16
1732	1520	522	93
1811	2607	522	64
1843	2544	522	42
1913	1961	522	64
1921	2063	522	42
2087	1701	522	22
2118	2607	522	97
2150	2544	522	65
2189	1536	522	85
2220	1520	522	96
2220	1961	522	1
2228	2063	522	66
2244	1473	522	81
2276	1646	522	94
2276	1827	522	91
2276	1985	522	90
2315	1985	522	47
2315	1827	522	19
2315	1646	522	41
2331	1473	522	79
2346	1646	522	51
2346	1827	522	36
2346	1985	522	35
2362	1473	522	55
2402	1488	522	32
2402	1551	522	90
2480	1473	522	58
2496	1701	522	81
2528	2607	522	70
2559	2544	522	55
2630	1961	522	17
2638	2063	522	44
2756	1400	522	33
2787	1400	522	6
2803	1701	522	24
2835	2607	522	8
2866	2544	522	23
2906	1400	522	64
2937	1400	522	39
2937	1961	522	67
2945	2063	522	2
3016	2607	522	83
3055	1400	522	26
3087	1400	522	58
606	1551	522	28
1165	1701	522	72
1780	1701	522	6
63	2733	522	1
94	2733	522	40
142	3032	522	10
173	3938	522	38
205	3875	522	95
213	2731	522	28
244	2731	522	35
276	3292	522	62
283	3394	522	42
362	2731	522	93
394	2731	522	72
449	3032	522	72
480	3938	522	15
512	3875	522	94
528	2819	522	98
583	3292	522	83
591	3394	522	4
638	3316	522	63
638	3158	522	27
638	2976	522	22
638	2804	522	72
669	2804	522	30
677	2977	522	25
677	3158	522	79
677	3316	522	10
709	3316	522	94
709	3158	522	76
709	2977	522	74
701	2804	522	100
764	2882	522	15
811	2851	522	80
843	2835	522	48
858	3032	522	57
890	3938	522	73
921	3875	522	36
992	3292	522	33
1000	3394	522	88
1197	3938	522	39
1228	3875	522	1
1276	2867	522	18
1299	3292	522	16
1307	3394	522	56
1362	3316	522	91
1362	3158	522	75
1362	2953	522	23
1425	3316	522	45
1425	3158	522	55
1425	2953	522	83
1417	2835	522	64
1488	2953	522	96
1488	3158	522	25
1488	3316	522	5
1551	3316	522	49
1551	3158	522	72
1551	2953	522	96
1614	2953	522	12
1614	3158	522	80
1614	3316	522	77
1732	2851	522	73
1811	3938	522	61
1843	3875	522	84
1913	3292	522	29
1921	3394	522	17
2087	3032	522	28
2118	3938	522	8
2150	3875	522	95
2189	2867	522	85
2220	2851	522	35
2220	3292	522	56
2228	3394	522	7
2244	2804	522	83
2276	2977	522	72
2276	3158	522	96
2276	3316	522	57
2315	3316	522	83
2315	3158	522	93
2315	2977	522	6
2331	2804	522	85
2346	2977	522	19
2346	3158	522	92
2346	3316	522	91
2362	2804	522	41
2402	2819	522	12
2402	2882	522	90
2480	2804	522	55
2496	3032	522	24
2528	3938	522	78
2559	3875	522	91
2630	3292	522	33
2638	3394	522	81
2756	2731	522	32
2787	2731	522	80
2803	3032	522	23
2835	3938	522	43
2866	3875	522	22
2906	2731	522	16
2937	2731	522	100
2937	3292	522	55
2945	3394	522	41
3016	3938	522	96
3055	2731	522	82
3087	2731	522	13
606	2882	522	67
1165	3032	522	24
1780	3032	522	35
1417	-79	522	53
1496	-79	522	75
1693	4055	522	47
